experiment_id,N_Tx,detector,point_kind,threshold_variable,threshold_value,P_FA,P_miss
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8988246623646248,0.3422434367541766,0.0545856798069187
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.898654912797504,0.3422235481304693,0.0545856798069187
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8984896165672644,0.3422036595067621,0.0545856798069187
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.898372598952566,0.3421837708830549,0.0545856798069187
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8982500863849123,0.3421638822593476,0.0545856798069187
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8981958910836312,0.3421439936356404,0.0545856798069187
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.89814421284364,0.3421439936356404,0.0546057924376508
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8980853420520132,0.3421241050119332,0.0546057924376508
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8980037843749429,0.3421241050119332,0.0546259050683829
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.89781660020547,0.3421042163882259,0.0546259050683829
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.897692553789451,0.3420843277645187,0.0546259050683829
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.897624138659488,0.3420644391408114,0.0546259050683829
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8974727433896208,0.3420445505171042,0.0546259050683829
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8973315304910656,0.3420445505171042,0.054646017699115
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8972717472762497,0.3420445505171042,0.0546661303298471
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8972567392186903,0.3420445505171042,0.0546862429605792
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.897148450618552,0.342024661893397,0.0546862429605792
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8970493565096227,0.3420047732696897,0.0546862429605792
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8970107677831471,0.3419848846459825,0.0546862429605792
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8969435744535943,0.3419649960222752,0.0546862429605792
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8967909818642568,0.341945107398568,0.0546862429605792
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.896620879680107,0.3419252187748607,0.0546862429605792
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8965545687835144,0.3419252187748607,0.0547063555913113
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8964535255357544,0.3419053301511535,0.0547063555913113
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8963476301825608,0.3418854415274463,0.0547063555913113
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.896319285063804,0.341865552903739,0.0547063555913113
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8962391551694964,0.3418456642800318,0.0547063555913113
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8960872534463604,0.3418257756563246,0.0547063555913113
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8959313700035736,0.3418058870326173,0.0547063555913113
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8958401616320728,0.3417859984089101,0.0547063555913113
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.895582213051366,0.3417859984089101,0.0547264682220434
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.895310978332944,0.3417859984089101,0.0547465808527755
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.895212837354816,0.3417661097852029,0.0547465808527755
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8951401132680523,0.3417462211614956,0.0547465808527755
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.894996719874083,0.3417263325377884,0.0547465808527755
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.894836660841108,0.3417263325377884,0.0547666934835076
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.894785053551644,0.3417263325377884,0.0547868061142397
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8944240621820043,0.3417064439140811,0.0547868061142397
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8940951594861843,0.3416865552903739,0.0547868061142397
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8940836127387577,0.3416865552903739,0.0548069187449718
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.894055080710526,0.3416666666666667,0.0548069187449718
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.894021167972077,0.3416666666666667,0.0548270313757039
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8939839991013088,0.3416467780429594,0.0548270313757039
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.893911047784016,0.3416268894192522,0.0548270313757039
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.893853336652619,0.3416070007955449,0.0548270313757039
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.89383733537958,0.3415871121718377,0.0548270313757039
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8937190844507013,0.3415871121718377,0.054847144006436
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8935388351621607,0.3415672235481304,0.054847144006436
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.893422488952368,0.3415473349244232,0.054847144006436
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8933532912344264,0.3415274463007159,0.054847144006436
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.893289677394819,0.3415075576770087,0.054847144006436
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8932415137568408,0.3415075576770087,0.0548672566371681
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8931735302966928,0.3414876690533015,0.0548672566371681
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8930943897378183,0.3414677804295942,0.0548672566371681
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.893031266407732,0.341447891805887,0.0548672566371681
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8929812445149492,0.3414280031821798,0.0548672566371681
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.892947452054088,0.3414081145584725,0.0548672566371681
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8928854340424763,0.3414081145584725,0.0548873692679002
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8928473524335276,0.3414081145584725,0.0549074818986323
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.89282058648476,0.3413882259347653,0.0549074818986323
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.892716436435833,0.3413882259347653,0.0549275945293644
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8925671294109565,0.3413683373110581,0.0549275945293644
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8923121179194524,0.3413484486873508,0.0549275945293644
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8921042185201389,0.3413285600636436,0.0549275945293644
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.891969687878145,0.3413086714399364,0.0549275945293644
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8918536597957851,0.3413086714399364,0.0549477071600965
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8917050118201288,0.3412887828162291,0.0549477071600965
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8915113440531075,0.3412688941925219,0.0549477071600965
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8914415045465705,0.3412490055688146,0.0549477071600965
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8913809564661648,0.3412291169451074,0.0549477071600965
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.891336953347711,0.3412291169451074,0.0549678197908286
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8913322917454067,0.3412291169451074,0.0549879324215607
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.891320349339729,0.3412092283214001,0.0549879324215607
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8911092383380816,0.3411893396976929,0.0549879324215607
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8908356298957292,0.3411694510739856,0.0549879324215607
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.890581690807533,0.3411495624502784,0.0549879324215607
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8903467131533311,0.3411296738265712,0.0549879324215607
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.890155563494748,0.3411097852028639,0.0549879324215607
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.889896941630731,0.3410898965791567,0.0549879324215607
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8897672817414064,0.3410700079554495,0.0549879324215607
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8896902998742464,0.3410700079554495,0.0550080450522928
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.889608210958194,0.3410700079554495,0.0550281576830249
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8895144983250705,0.3410501193317422,0.0550281576830249
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8893764214177933,0.341030230708035,0.0550281576830249
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.889275364946485,0.3410103420843278,0.0550281576830249
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8892072562388196,0.3410103420843278,0.055048270313757
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8891749191219065,0.3409904534606205,0.055048270313757
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.889090099499711,0.3409705648369133,0.055048270313757
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.889013657690363,0.340950676213206,0.055048270313757
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.888949415283932,0.340950676213206,0.0550683829444891
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.8888576622864408,0.340950676213206,0.0550884955752212
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.888611441366777,0.3409307875894988,0.0550884955752212
figures__ts0p2__memERFC3p6__pHit0p75__nbits100000__ntx25to250step25__seed2026__vmt25__svmt25,100,legendre,decision_boundary,expected_isi_llr,-1.888308093188293,0.3409108989657916,0.0550884955752212
